# CubeSmart (CUBE)  source=yahoo  generated=2026-04-26T14:44:48.655Z
date,value
2018-03-22,96.3769
2018-03-23,95.1836
2018-03-26,96.1663
2018-03-27,97.5351
2018-03-28,99.676
2018-03-29,100.0308
2018-04-02,98.541
2018-04-03,99.9598
2018-04-04,100.9175
2018-04-05,101.0949
2018-04-06,100.2081
2018-04-09,100.2436
2018-04-10,100.7402
2018-04-11,100.3855
2018-04-12,98.7892
2018-04-13,99.4632
2018-04-16,99.5341
2018-04-17,100.5983
2018-04-18,100.3855
2018-04-19,99.073
2018-04-20,97.867
2018-04-23,97.867
2018-04-24,98.7183
2018-04-25,98.2926
2018-04-26,100.6692
2018-04-27,103.2587
2018-04-30,104.4293
2018-05-01,104.7485
2018-05-02,104.5357
2018-05-03,105.8126
2018-05-04,106.1319
2018-05-07,106.9123
2018-05-08,107.6927
2018-05-09,108.1538
2018-05-10,109.3953
2018-05-11,108.8633
2018-05-14,107.3735
2018-05-15,106.061
2018-05-16,105.5999
2018-05-17,104.7485
2018-05-18,104.6776
2018-05-21,105.9191
2018-05-22,105.0678
2018-05-23,106.5576
2018-05-24,106.9478
2018-05-25,107.4089
2018-05-29,107.87
2018-05-30,108.5085
2018-05-31,108.1893
2018-06-01,109.7855
2018-06-04,111.4527
2018-06-05,111.3108
2018-06-06,110.0338
2018-06-07,110.0338
2018-06-08,111.2044
2018-06-11,111.0625
2018-06-12,111.8429
2018-06-13,110.2467
2018-06-14,111.2399
2018-06-15,110.9916
2018-06-18,111.3108
2018-06-19,111.2044
2018-06-20,112.1267
2018-06-21,113.1554
2018-06-22,112.978
2018-06-25,112.6942
2018-06-26,115.6739
2018-06-27,115.0708
2018-06-28,115.3546
2018-06-29,115.3546
2018-07-02,114.7102
2018-07-03,115.462
2018-07-05,117.8966
2018-07-06,118.0398
2018-07-09,115.9632
2018-07-10,115.7484
2018-07-11,115.6768
2018-07-12,114.9608
2018-07-13,113.9583
2018-07-16,112.7769
2018-07-17,109.4115
2018-07-18,109.0176
2018-07-19,111.0225
2018-07-20,109.8769
2018-07-23,109.8053
2018-07-24,108.6238
2018-07-25,108.8744
2018-07-26,109.5904
2018-07-27,106.2967
2018-07-30,108.409
2018-07-31,108.6954
2018-08-01,108.0152
2018-08-02,107.1917
2018-08-03,109.5904
2018-08-06,110.0559
2018-08-07,109.7337
2018-08-08,108.946
2018-08-09,108.767
2018-08-10,108.767
2018-08-13,108.6596
2018-08-14,109.4115
2018-08-15,110.4139
2018-08-16,112.025
2018-08-17,113.6719
2018-08-20,112.8485
2018-08-21,112.1324
2018-08-22,108.6238
2018-08-23,108.946
2018-08-24,109.7695
2018-08-27,108.588
2018-08-28,109.9485
2018-08-29,109.6979
2018-08-30,108.946
2018-08-31,109.3757
2018-09-04,108.0868
2018-09-05,108.8028
2018-09-06,109.3041
2018-09-07,106.9769
2018-09-10,108.7312
2018-09-11,107.7646
2018-09-12,108.7312
2018-09-13,108.767
2018-09-14,106.7263
2018-09-17,107.2275
2018-09-18,105.6164
2018-09-19,104.4707
2018-09-20,105.2584
2018-09-21,104.972
2018-09-24,103.6115
2018-09-25,104.3633
2018-09-26,103.0387
2018-09-27,101.4634
2018-09-28,103.2365
2018-10-01,101.9338
2018-10-02,101.3548
2018-10-03,100.414
2018-10-04,100.1607
2018-10-05,100.6311
2018-10-08,102.0062
2018-10-09,101.8252
2018-10-10,99.7988
2018-10-11,98.7495
2018-10-12,99.6903
2018-10-15,100.5949
2018-10-16,101.7528
2018-10-17,101.0292
2018-10-18,100.7758
2018-10-19,101.3548
2018-10-22,100.414
2018-10-23,101.1015
2018-10-24,102.9469
2018-10-25,102.9108
2018-10-26,102.8022
2018-10-29,106.8188
2018-10-30,106.2398
2018-10-31,104.8648
2018-11-01,104.7924
2018-11-02,101.4634
2018-11-05,103.5259
2018-11-06,104.0687
2018-11-07,104.4668
2018-11-08,105.2628
2018-11-09,105.7694
2018-11-12,105.8056
2018-11-13,105.9503
2018-11-14,107.651
2018-11-15,106.9635
2018-11-16,109.786
2018-11-19,110.3649
2018-11-20,110.1478
2018-11-21,109.7498
2018-11-23,109.5688
2018-11-26,107.8681
2018-11-27,109.9669
2018-11-28,110.184
2018-11-29,111.2334
2018-11-30,112.6808
2018-12-03,113.5131
2018-12-04,113.694
2018-12-06,117.2039
2018-12-07,116.2993
2018-12-10,116.2269
2018-12-11,116.5164
2018-12-12,112.536
2018-12-13,113.7663
2018-12-14,113.5854
2018-12-17,109.1708
2018-12-18,109.6412
2018-12-19,109.0623
2018-12-20,107.7234
2018-12-21,106.3846
2018-12-24,102.9469
2018-12-26,105.3352
2018-12-27,105.0095
2018-12-28,105.299
2018-12-31,104.9697
2019-01-02,102.7013
2019-01-03,103.7623
2019-01-04,102.9208
2019-01-07,102.994
2019-01-08,105.738
2019-01-09,103.7989
2019-01-10,105.3356
2019-01-11,105.0063
2019-01-14,105.2624
2019-01-15,107.6406
2019-01-16,107.6406
2019-01-17,107.604
2019-01-18,107.0186
2019-01-22,106.7991
2019-01-23,106.36
2019-01-24,106.4698
2019-01-25,107.8601
2019-01-28,109.4334
2019-01-29,111.9945
2019-01-30,112.0311
2019-01-31,113.2385
2019-02-01,111.5921
2019-02-04,111.9213
2019-02-05,112.5067
