# STAG Industrial (STAG)  source=yahoo  generated=2026-04-26T03:18:11.511Z
date,value
2020-03-26,133.6042
2020-03-27,137.8629
2020-03-30,139.6978
2020-03-31,137.7406
2020-04-01,132.3582
2020-04-02,134.7436
2020-04-03,131.1349
2020-04-06,145.4473
2020-04-07,147.2209
2020-04-08,151.5024
2020-04-09,166.7322
2020-04-13,160.0043
2020-04-14,165.142
2020-04-15,159.0256
2020-04-16,156.3344
2020-04-17,159.5149
2020-04-20,154.6829
2020-04-21,151.1354
2020-04-22,152.7869
2020-04-23,151.6248
2020-04-24,154.316
2020-04-27,159.2091
2020-04-28,163.0012
2020-04-29,165.7661
2020-04-30,161.2808
2020-05-01,155.4441
2020-05-04,152.5564
2020-05-05,154.8911
2020-05-06,153.478
2020-05-07,156.0585
2020-05-08,158.5775
2020-05-11,157.9631
2020-05-12,148.1941
2020-05-13,142.7259
2020-05-14,142.7259
2020-05-15,142.2958
2020-05-18,152.3106
2020-05-19,149.6687
2020-05-20,154.2153
2020-05-21,155.014
2020-05-22,155.8127
2020-05-26,164.0457
2020-05-27,168.1008
2020-05-28,166.4963
2020-05-29,166.0027
2020-06-01,166.8666
2020-06-02,168.6562
2020-06-03,171.2481
2020-06-04,169.6435
2020-06-05,174.5805
2020-06-08,179.2087
2020-06-09,176.9254
2020-06-10,174.2102
2020-06-11,163.9662
2020-06-12,170.7544
2020-06-15,180.011
2020-06-16,185.7501
2020-06-17,184.5159
2020-06-18,184.6393
2020-06-19,179.5791
2020-06-22,180.6282
2020-06-23,178.4682
2020-06-24,174.457
2020-06-25,177.0489
2020-06-26,173.5931
2020-06-29,179.6047
2020-06-30,181.7118
2020-07-01,186.298
2020-07-02,185.3064
2020-07-06,184.7486
2020-07-07,179.4188
2020-07-08,181.0921
2020-07-09,178.737
2020-07-10,181.6499
2020-07-13,184.5007
2020-07-14,185.4304
2020-07-15,187.7235
2020-07-16,183.819
2020-07-17,187.1038
2020-07-20,185.3684
2020-07-21,187.1038
2020-07-22,191.4419
2020-07-23,191.9378
2020-07-24,192.0617
2020-07-27,195.2845
2020-07-28,197.3296
2020-07-29,203.0933
2020-07-30,204.0264
2020-07-31,202.7823
2020-08-03,202.5958
2020-08-04,204.2752
2020-08-05,206.3278
2020-08-06,206.95
2020-08-07,209.9979
2020-08-10,209.127
2020-08-11,203.28
2020-08-12,206.2657
2020-08-13,205.0216
2020-08-14,202.7823
2020-08-17,205.4571
2020-08-18,203.3422
2020-08-19,199.7344
2020-08-20,200.4186
2020-08-21,202.969
2020-08-24,201.0407
2020-08-25,202.0981
2020-08-26,202.7202
2020-08-27,204.4618
2020-08-28,203.0883
2020-08-31,201.6524
2020-09-01,203.7127
2020-09-02,205.7104
2020-09-03,202.7761
2020-09-04,201.7148
2020-09-08,199.2801
2020-09-09,202.5265
2020-09-10,198.6557
2020-09-11,195.659
2020-09-14,200.716
2020-09-15,200.0292
2020-09-16,201.0281
2020-09-17,198.406
2020-09-18,197.5319
2020-09-21,190.5397
2020-09-22,193.8485
2020-09-23,185.233
2020-09-24,184.7336
2020-09-25,187.6678
2020-09-28,193.4114
2020-09-29,191.7193
2020-09-30,191.0926
2020-10-01,194.8531
2020-10-02,196.7959
2020-10-05,200.1803
2020-10-06,198.7389
2020-10-07,202.8126
2020-10-08,206.6983
2020-10-09,204.3168
2020-10-12,209.456
2020-10-13,206.6983
2020-10-14,203.502
2020-10-15,206.8237
2020-10-16,204.6301
2020-10-19,199.4282
2020-10-20,202.6245
2020-10-21,204.0034
2020-10-22,205.0689
2020-10-23,205.1942
