# Prologis (PLD)  source=yahoo  generated=2026-07-06T10:01:25.891Z
date,value
2019-03-08,152.3256
2019-03-11,154.6124
2019-03-12,155.9845
2019-03-13,157.6398
2019-03-14,157.4862
2019-03-15,157.1791
2019-03-18,155.4458
2019-03-19,154.5243
2019-03-20,155.5994
2019-03-21,158.1005
2019-03-22,155.9284
2019-03-25,155.6652
2019-03-26,158.3199
2019-03-27,157.0693
2019-03-28,158.2322
2019-03-29,157.8592
2019-04-01,158.4296
2019-04-02,160.47
2019-04-03,160.4921
2019-04-04,159.8338
2019-04-05,160.2946
2019-04-08,159.9216
2019-04-09,158.8026
2019-04-10,161.3915
2019-04-11,161.3915
2019-04-12,163.3003
2019-04-15,161.7645
2019-04-16,159.6583
2019-04-17,158.5393
2019-04-18,161.4135
2019-04-22,160.0093
2019-04-23,162.7957
2019-04-24,165.2311
2019-04-25,165.5602
2019-04-26,166.9644
2019-04-29,165.3846
2019-04-30,168.215
2019-05-01,170.2554
2019-05-02,167.469
2019-05-03,168.4344
2019-05-06,167.2715
2019-05-07,163.059
2019-05-08,163.2126
2019-05-09,163.7611
2019-05-10,165.7795
2019-05-13,164.6826
2019-05-14,165.2091
2019-05-15,166.7669
2019-05-16,168.6538
2019-05-17,168.0833
2019-05-20,165.8454
2019-05-21,168.566
2019-05-22,167.9517
2019-05-23,167.6884
2019-05-24,165.4505
2019-05-28,163.1687
2019-05-29,160.4921
2019-05-30,160.865
2019-05-31,161.6329
2019-06-03,164.7704
2019-06-04,164.5509
2019-06-05,169.9702
2019-06-06,171.4401
2019-06-07,171.5499
2019-06-10,172.0326
2019-06-11,172.954
2019-06-12,174.0805
2019-06-13,176.5545
2019-06-14,176.6207
2019-06-17,178.7413
2019-06-18,177.7693
2019-06-19,180.0886
2019-06-20,182.1871
2019-06-21,179.6469
2019-06-24,178.0344
2019-06-25,176.2231
2019-06-26,172.6005
2019-06-27,175.2954
2019-06-28,176.93
2019-07-01,176.5324
2019-07-02,180.2211
2019-07-03,182.4521
2019-07-05,182.0766
2019-07-08,181.8115
2019-07-09,182.4963
2019-07-10,183.3799
2019-07-11,178.9622
2019-07-12,176.7753
2019-07-15,176.5765
2019-07-16,179.9339
2019-07-17,180.2654
2019-07-18,182.0766
2019-07-19,178.3437
2019-07-22,179.3155
2019-07-23,182.43
2019-07-24,181.7011
2019-07-25,179.9119
2019-07-26,181.3698
2019-07-29,182.5184
2019-07-30,181.1489
2019-07-31,178.0565
2019-08-01,178.432
2019-08-02,177.8356
2019-08-05,173.7051
2019-08-06,176.5986
2019-08-07,177.8135
2019-08-08,181.5023
2019-08-09,180.7513
2019-08-12,180.4421
2019-08-13,180.7291
2019-08-14,177.2834
2019-08-15,179.3817
2019-08-16,181.9883
2019-08-19,185.2353
2019-08-20,182.1208
2019-08-21,183.9983
2019-08-22,185.5224
2019-08-23,180.8838
2019-08-26,182.5184
2019-08-27,181.1489
2019-08-28,182.9823
2019-08-29,184.9261
2019-08-30,184.7052
2019-09-03,186.8036
2019-09-04,188.5707
2019-09-05,186.8477
2019-09-06,187.2896
2019-09-09,186.9361
2019-09-10,183.9321
2019-09-11,182.2092
2019-09-12,185.6328
2019-09-13,185.9642
2019-09-16,188.2393
2019-09-17,190.9342
2019-09-18,189.0345
2019-09-19,188.9679
2019-09-20,187.4786
2019-09-23,188.0788
2019-09-24,187.1897
2019-09-25,189.1678
2019-09-26,191.7461
2019-09-27,190.657
2019-09-30,189.4124
2019-10-01,187.2564
2019-10-02,187.2564
2019-10-03,190.0569
2019-10-04,191.5683
2019-10-07,190.6126
2019-10-08,189.2346
2019-10-09,190.0125
2019-10-10,190.7237
2019-10-11,190.7904
2019-10-14,191.7239
2019-10-15,198.0584
2019-10-16,197.9028
2019-10-17,198.1695
2019-10-18,199.1697
2019-10-21,201.4146
2019-10-22,201.8369
2019-10-23,204.1929
2019-10-24,204.6818
2019-10-25,201.948
2019-10-28,190.9015
2019-10-29,192.5907
2019-10-30,194.88
2019-10-31,195.0579
2019-11-01,194.3466
2019-11-04,195.0801
2019-11-05,190.9238
2019-11-06,194.6355
2019-11-07,193.9465
2019-11-08,193.5242
2019-11-11,194.0799
2019-11-12,192.5463
2019-11-13,195.4357
2019-11-14,198.0807
2019-11-15,198.0362
2019-11-18,199.7921
2019-11-19,202.3258
2019-11-20,203.4817
2019-11-21,201.9258
2019-11-22,201.2812
2019-11-25,201.948
2019-11-26,205.2152
2019-11-27,205.3709
2019-11-29,203.4817
2019-12-02,200.0587
2019-12-03,201.659
2019-12-04,202.4814
2019-12-05,203.037
2019-12-06,203.2149
2019-12-09,203.1037
2019-12-10,202.5703
2019-12-11,199.592
2019-12-12,197.6361
2019-12-13,196.7915
2019-12-16,196.3915
2019-12-17,194.0576
2019-12-18,195.7796
2019-12-19,195.2429
2019-12-20,196.8529
2019-12-23,195.8913
2019-12-24,196.4728
2019-12-26,197.7027
2019-12-27,198.2841
2019-12-30,198.709
2019-12-31,199.3351
2020-01-02,197.6803
2020-01-03,199.8942
2020-01-06,199.1115
2020-01-07,197.8369
2020-01-08,198.9102
2020-01-09,198.9326
2020-01-10,200.006
2020-01-13,205.2834
2020-01-14,202.6671
2020-01-15,206.2003
2020-01-16,208.7495
2020-01-17,210.8068
2020-01-21,213.7139
2020-01-22,210.0689
2020-01-23,214.0046
2020-01-24,215.0109
2020-01-27,212.4169
2020-01-28,213.6915
2020-01-29,215.7936
2020-01-30,215.1451
2020-01-31,207.6985
2020-02-03,205.4399
2020-02-04,208.9061
2020-02-05,207.3854
2020-02-06,208.2128
2020-02-07,208.2799
2020-02-10,211.6789
2020-02-11,215.1451
2020-02-12,216.442
2020-02-13,215.7265
2020-02-14,218.1416
2020-02-18,219.9305
2020-02-19,218.6335
2020-02-20,221.2722
2020-02-21,221.8984
2020-02-24,214.6307
2020-02-25,205.0598
2020-02-26,204.0759
2020-02-27,193.9011
2020-02-28,188.4671
